znamka,model,generacija,verzija,prvo leto proizvodnje,gorivo,poravnava motorja,prostornina motorja,moč motorja,prisilno polnenje motorja,pospesevanje,max hitrost,navor,emisije,poraba
Volkswagen,Jetta,Vento / Jetta 3,1.8 90,1992.0,Petrol,,1781.0,90.0,,12.7,178.0,145.0,197.0,8.0

Volkswagen,Jetta,Vento / Jetta 3,1.9 Diesel,1992.0,Diesel,,1896.0,64.0,,18.1,156.0,124.0,167.0,5.9

Volkswagen,Jetta,Vento / Jetta 3,1.9 SDI,1995.0,Diesel,,1896.0,64.0,,18.3,156.0,124.0,144.0,5.1

Volkswagen,Jetta,Vento / Jetta 3,1.9 TD,1992.0,Diesel,,1896.0,75.0,,15.7,165.0,150.0,172.0,6.1

Volkswagen,Jetta,Vento / Jetta 3,1.9 TDI 110,1996.0,Diesel,,1896.0,110.0,,11.2,193.0,235.0,142.0,5.0

Volkswagen,Jetta,Vento / Jetta 3,1.9 TDI 90,1993.0,Diesel,,1896.0,90.0,,13.2,178.0,202.0,137.0,5.0

Volkswagen,Jetta,Vento / Jetta 3,2.0 GT,1992.0,Petrol,,1984.0,115.0,,10.4,198.0,166.0,200.0,8.1

Volkswagen,Jetta,Vento / Jetta 3,2.0,1992.0,Petrol,,1984.0,115.0,,10.4,198.0,166.0,200.0,8.1

Volkswagen,Jetta,Vento / Jetta 3,2.8 VR6,1992.0,Petrol,,2792.0,174.0,,8.0,224.0,235.0,256.0,10.6

Vauxhall,Ventora,,Vauxhall Ventora,1970.0,Petrol,,3294.0,126.0,,,171.0,,,

Toyota,Venza,,2.7 AWD,2008.0,Petrol,,2672.0,185.0,,,,,,

Toyota,Venza,,2.7,2008.0,Petrol,,2672.0,185.0,,,,,,

Toyota,Venza,,V6 AWD,2008.0,Petrol,,3456.0,272.0,,,,,,

Toyota,Venza,,V6,2008.0,Petrol,,3456.0,272.0,,,,,,

Hyundai,Veracruz,,3.0 CRDi AWD,2006.0,Diesel,,2959.0,240.0,,,,,,

Hyundai,Veracruz,,3.0 CRDi,2006.0,Diesel,,2959.0,240.0,,,,,,

Hyundai,Veracruz,,3.8 V6 AWD,2006.0,Petrol,,3778.0,260.0,,,,,,

Hyundai,Veracruz,,3.8 V6,2006.0,Petrol,,3778.0,260.0,,,,,,

Toyota,Verossa,,20,2003.0,Petrol,,1998.0,160.0,,,,,,

Toyota,Verossa,,20Four,2003.0,Petrol,,1998.0,160.0,,,,,,

Toyota,Verossa,,25,2001.0,Petrol,,2491.0,200.0,,,,,,

Toyota,Verossa,,V25,2001.0,Petrol,,2491.0,200.0,,,,,,

Toyota,Verossa,,VR25,2001.0,Petrol,,2491.0,280.0,,,,,,

Nissan,Versa,,Nissan Versa,2006.0,Petrol,,1798.0,124.0,,,,,,

Nissan,Versa 2020,,1.6i CVT,2020.0,Petrol,,1606.0,124.0,,,,155.0,,6.7

Nissan,Versa 2020,,1.6i,2020.0,Petrol,,1606.0,124.0,,,,155.0,,7.8

Nissan,Versa,,Automatic,2006.0,Petrol,,1798.0,124.0,,,,,,

Nissan,Versa,,CVT,2006.0,Petrol,,1798.0,124.0,,,,,,

Nissan,Versa,,Sedan Automatic,2006.0,Petrol,,1798.0,124.0,,,,,,

Nissan,Versa,,Sedan CVT,2006.0,Petrol,,1798.0,124.0,,,,,,

Nissan,Versa,,Sedan,2006.0,Petrol,,1798.0,124.0,,,,,,

Toyota,Verso,Verso 2013,1.6 D-4D 5-seats,2016.0,Diesel,,1598.0,111.0,,12.7,180.0,270.0,119.0,4.5

Toyota,Verso,Verso 2013,1.6 D-4D 7-seats,2016.0,Diesel,,1598.0,111.0,,12.7,180.0,270.0,119.0,4.5

Toyota,Verso,Verso 2013,1.6 Valvematic 5-seats,2016.0,Petrol,,1598.0,132.0,,11.7,185.0,160.0,154.0,6.6

Toyota,Verso,Verso 2013,1.6 Valvematic 7-seats,2016.0,Petrol,,1598.0,132.0,,11.7,185.0,160.0,154.0,6.6

Toyota,Verso,Verso 2013,1.8 Valvematic 5-seats,2013.0,Petrol,,1798.0,147.0,,10.4,190.0,180.0,158.0,6.8

Toyota,Verso,Verso 2013,1.8 Valvematic 7-seats,2013.0,Petrol,,1798.0,147.0,,10.4,190.0,180.0,158.0,6.8

Toyota,Verso,Verso 2013,1.8 Valvematic MultiDrive 5-seats,2013.0,Petrol,,1798.0,147.0,,11.1,185.0,180.0,159.0,6.8

Toyota,Verso,Verso 2013,1.8 Valvematic MultiDrive 7-seats,2015.0,Petrol,,1798.0,147.0,,11.1,185.0,180.0,150.0,6.5

Toyota,Verso,Verso,120D Active 5 seats,2009.0,Diesel,,1998.0,126.0,,11.3,185.0,310.0,146.0,5.6

Toyota,Verso,Verso,120D Active 7 seats,2009.0,Diesel,,1998.0,126.0,,11.3,185.0,310.0,146.0,5.6

Toyota,Verso,Verso,120D Live 5 seats,2009.0,Diesel,,1998.0,126.0,,11.3,185.0,310.0,146.0,5.6

Toyota,Verso,Verso,120D Live 7 seats,2009.0,Diesel,,1998.0,126.0,,11.3,185.0,310.0,146.0,5.6

Toyota,Verso,Verso,130 Active 5 seats,2009.0,Petrol,,1598.0,132.0,,11.7,185.0,160.0,158.0,6.8

Toyota,Verso,Verso,130 Live 5 seats,2009.0,Petrol,,1598.0,132.0,,11.7,185.0,160.0,158.0,6.8

Toyota,Verso,Verso,150D Advance AutoDrive S 7 seats,2009.0,Diesel,,2231.0,150.0,,10.1,195.0,310.0,178.0,6.8

Toyota,Verso,Verso,180D Advance 7 seats,2009.0,Diesel,,2231.0,177.0,,8.7,210.0,400.0,159.0,6.0

Toyota,Verso,Verso 2013,2.0 D-4D 5-seats,2013.0,Diesel,,1998.0,124.0,,11.3,185.0,310.0,129.0,4.9

Toyota,Verso,Verso 2013,2.0 D-4D 7-seats,2013.0,Diesel,,1998.0,124.0,,11.3,185.0,310.0,129.0,4.9

Toyota,Verso,Verso 2013,2.2 D-4D Auto 5-seats,2013.0,Diesel,,2231.0,150.0,,10.1,195.0,340.0,169.0,6.4

Toyota,Verso,Verso 2013,2.2 D-4D Auto 7-seats,2013.0,Diesel,,2231.0,150.0,,10.1,195.0,340.0,169.0,6.4

Toyota,Verso,Verso 2013,2.2 D-CAT 5-seats,2013.0,Diesel,,2231.0,177.0,,8.7,210.0,400.0,153.0,5.8

Toyota,Verso,Verso 2013,2.2 D-CAT 7-seats,2013.0,Diesel,,2231.0,177.0,,8.7,210.0,400.0,153.0,5.8

Toyota,Verso,Verso,Active 1.6 VVT-i 5 seats,2010.0,Petrol,,1598.0,132.0,,11.7,185.0,160.0,158.0,6.7

Toyota,Verso,Verso,Active 1.6 VVT-i 7 seats,2010.0,Petrol,,1598.0,132.0,,11.7,185.0,160.0,158.0,6.7

Toyota,Verso,Verso,Active 2.0 D-4D 5 seats,2010.0,Diesel,,1998.0,126.0,,11.3,185.0,300.0,146.0,5.6

Toyota,Verso,Verso,Active 2.0 D-4D 7 seats,2010.0,Diesel,,1998.0,126.0,,11.3,185.0,300.0,146.0,5.6

Toyota,Verso,Verso,Advance 1.8 VVT-i MultiDrive S 7 seats,2010.0,Petrol,,1798.0,147.0,,11.1,185.0,180.0,164.0,7.0

Toyota,Verso,Verso,Advance 2.0 D-4D 7 seats,2010.0,Diesel,,1998.0,126.0,,11.3,185.0,300.0,146.0,5.6

Toyota,Verso,Verso,Advance 2.2 D-4D AutoDrive S 7 seats,2010.0,Diesel,,2231.0,150.0,,10.1,195.0,310.0,178.0,6.8

Toyota,Verso,Verso,Live 1.6 VVT-i 5 seats,2010.0,Petrol,,1598.0,132.0,,11.7,185.0,160.0,158.0,6.7

Toyota,Verso,Verso,Live 1.6 VVT-i 7 seats,2010.0,Petrol,,1598.0,132.0,,11.7,185.0,160.0,158.0,6.7

Toyota,Verso,Verso,Live 2.0 D-4D 5 seats,2010.0,Diesel,,1998.0,126.0,,11.3,185.0,300.0,146.0,5.6

Toyota,Verso,Verso,Live 2.0 D-4D 7 seats,2010.0,Diesel,,1998.0,126.0,,11.3,185.0,300.0,146.0,5.6

Mercedes Benz,V-Class / Viano,Viano,2.0 CDI 109HP Ambiente Extra Long Auto,2003.0,Diesel,,2148.0,109.0,,15.2,155.0,270.0,,8.9

Mercedes Benz,V-Class / Viano,Viano,2.0 CDI 109HP Ambiente Extra Long,2003.0,Diesel,,2148.0,109.0,,17.6,157.0,270.0,,8.6

Mercedes Benz,V-Class / Viano,Viano,2.0 CDI 109HP Ambiente Long Auto,2003.0,Diesel,,2148.0,109.0,,15.2,155.0,270.0,,8.9

Mercedes Benz,V-Class / Viano,Viano,2.0 CDI 109HP Ambiente Long,2003.0,Diesel,,2148.0,109.0,,17.6,157.0,270.0,,8.6

Mercedes Benz,V-Class / Viano,Viano,2.0 CDI 109HP Ambiente Small Auto,2003.0,Diesel,,2148.0,109.0,,15.2,155.0,270.0,,8.9

Mercedes Benz,V-Class / Viano,Viano,2.0 CDI 109HP Ambiente Small,2003.0,Diesel,,2148.0,109.0,,17.6,157.0,270.0,,8.6

Mercedes Benz,V-Class / Viano,Viano,2.0 CDI 109HP Extra Long Auto,2003.0,Diesel,,2148.0,109.0,,15.2,155.0,270.0,,8.9

Mercedes Benz,V-Class / Viano,Viano,2.0 CDI 109HP Extra Long,2003.0,Diesel,,2148.0,109.0,,17.1,157.0,270.0,,8.9

Mercedes Benz,V-Class / Viano,Viano,2.0 CDI 109HP Fun Long Auto,2003.0,Diesel,,2148.0,109.0,,15.2,155.0,270.0,,8.9

Mercedes Benz,V-Class / Viano,Viano,2.0 CDI 109HP Fun Long,2003.0,Diesel,,2148.0,109.0,,17.6,157.0,270.0,,8.6

Mercedes Benz,V-Class / Viano,Viano,2.0 CDI 109HP Fun Small Auto,2003.0,Diesel,,2148.0,109.0,,15.2,155.0,270.0,,8.9

Mercedes Benz,V-Class / Viano,Viano,2.0 CDI 109HP Fun Small,2003.0,Diesel,,2148.0,109.0,,17.6,157.0,270.0,,8.6

Mercedes Benz,V-Class / Viano,Viano,2.0 CDI 109HP Long Auto,2003.0,Diesel,,2148.0,109.0,,15.2,155.0,270.0,,8.9

Mercedes Benz,V-Class / Viano,Viano,2.0 CDI 109HP Long,2003.0,Diesel,,2148.0,109.0,,17.1,157.0,270.0,,8.9

Mercedes Benz,V-Class / Viano,Viano,2.0 CDI 109HP Marco Polo Auto,2003.0,Diesel,,2148.0,109.0,,15.2,155.0,270.0,,8.9

Mercedes Benz,V-Class / Viano,Viano,2.0 CDI 109HP Marco Polo,2003.0,Diesel,,2148.0,109.0,,17.6,157.0,270.0,,8.6

Mercedes Benz,V-Class / Viano,Viano,2.0 CDI 109HP Small Auto,2003.0,Diesel,,2148.0,109.0,,15.2,155.0,270.0,,8.9

Mercedes Benz,V-Class / Viano,Viano,2.0 CDI 109HP Small,2003.0,Diesel,,2148.0,109.0,,17.1,157.0,270.0,,8.9

Mercedes Benz,V-Class / Viano,Viano,2.0 CDI 109HP Trend Extra Long Auto,2003.0,Diesel,,2148.0,109.0,,15.2,155.0,270.0,,8.9

Mercedes Benz,V-Class / Viano,Viano,2.0 CDI 109HP Trend Extra Long,2003.0,Diesel,,2148.0,109.0,,17.6,157.0,270.0,,8.6

Mercedes Benz,V-Class / Viano,Viano,2.0 CDI 109HP Trend Long Auto,2003.0,Diesel,,2148.0,109.0,,15.2,155.0,270.0,,8.9

Mercedes Benz,V-Class / Viano,Viano,2.0 CDI 109HP Trend Long,2003.0,Diesel,,2148.0,109.0,,17.6,157.0,270.0,,8.6

Mercedes Benz,V-Class / Viano,Viano,2.0 CDI 109HP Trend Small Auto,2003.0,Diesel,,2148.0,109.0,,15.2,155.0,270.0,,8.9

Mercedes Benz,V-Class / Viano,Viano,2.0 CDI 109HP Trend Small,2003.0,Diesel,,2148.0,109.0,,17.6,157.0,270.0,235.0,8.6

Mercedes Benz,V-Class / Viano,Viano,2.2 CDI Ambiente Extra Long Auto,2003.0,Diesel,,2148.0,150.0,,11.1,174.0,330.0,,8.8

Mercedes Benz,V-Class / Viano,Viano,2.2 CDI Ambiente Extra Long,2003.0,Diesel,,2148.0,150.0,,14.9,174.0,330.0,,8.6

Mercedes Benz,V-Class / Viano,Viano,2.2 CDI Ambiente Long Auto,2003.0,Diesel,,2148.0,150.0,,11.1,174.0,330.0,,8.8

Mercedes Benz,V-Class / Viano,Viano,2.2 CDI Ambiente Long,2003.0,Diesel,,2148.0,150.0,,14.9,174.0,330.0,,8.6

Mercedes Benz,V-Class / Viano,Viano,2.2 CDI Ambiente Small Auto,2003.0,Diesel,,2148.0,150.0,,11.1,174.0,330.0,,8.8

Mercedes Benz,V-Class / Viano,Viano,2.2 CDI Ambiente Small,2003.0,Diesel,,2148.0,150.0,,14.9,174.0,330.0,,8.6

Mercedes Benz,V-Class / Viano,Viano,2.2 CDI Extra Long Auto,2003.0,Diesel,,2148.0,150.0,,11.1,174.0,330.0,,8.8

Mercedes Benz,V-Class / Viano,Viano,2.2 CDI Extra Long,2003.0,Diesel,,2148.0,150.0,,13.4,174.0,330.0,,8.6

Mercedes Benz,V-Class / Viano,Viano,2.2 CDI Fun Long Auto,2003.0,Diesel,,2148.0,150.0,,11.1,174.0,330.0,,8.8

Mercedes Benz,V-Class / Viano,Viano,2.2 CDI Fun Long,2003.0,Diesel,,2148.0,150.0,,14.9,174.0,330.0,,8.6

Mercedes Benz,V-Class / Viano,Viano,2.2 CDI Fun Small Auto,2003.0,Diesel,,2148.0,150.0,,11.1,174.0,330.0,,8.8

Mercedes Benz,V-Class / Viano,Viano,2.2 CDI Fun Small,2003.0,Diesel,,2148.0,150.0,,14.9,174.0,330.0,,8.6

Mercedes Benz,V-Class / Viano,Viano,2.2 CDI Long Auto,2003.0,Diesel,,2148.0,150.0,,11.1,174.0,330.0,,8.8

Mercedes Benz,V-Class / Viano,Viano,2.2 CDI Long,2003.0,Diesel,,2148.0,150.0,,13.4,174.0,330.0,,8.6

Mercedes Benz,V-Class / Viano,Viano,2.2 CDI Marco Polo Auto,2003.0,Diesel,,2148.0,150.0,,11.1,174.0,330.0,,8.8

Mercedes Benz,V-Class / Viano,Viano,2.2 CDI Marco Polo,2003.0,Diesel,,2148.0,150.0,,14.9,174.0,330.0,,8.6

Mercedes Benz,V-Class / Viano,Viano,2.2 CDI Small Auto,2003.0,Diesel,,2148.0,150.0,,11.1,174.0,330.0,,8.8

Mercedes Benz,V-Class / Viano,Viano,2.2 CDI Trend Extra Long Auto,2003.0,Diesel,,2148.0,150.0,,11.1,174.0,330.0,,8.8

Mercedes Benz,V-Class / Viano,Viano,2.2 CDI Trend Extra Long,2003.0,Diesel,,2148.0,150.0,,14.9,174.0,330.0,,8.6

Mercedes Benz,V-Class / Viano,Viano,2.2 CDI Trend Long Auto,2003.0,Diesel,,2148.0,150.0,,11.1,174.0,330.0,,8.8

Mercedes Benz,V-Class / Viano,Viano,2.2 CDI Trend Long,2003.0,Diesel,,2148.0,150.0,,14.9,174.0,330.0,,8.6

Mercedes Benz,V-Class / Viano,Viano,2.2 CDI Trend Small Auto,2003.0,Diesel,,2148.0,150.0,,11.1,174.0,330.0,,8.8

Mercedes Benz,V-Class / Viano,Viano,2.2 CDI Trend Small,2003.0,Diesel,,2148.0,150.0,,14.9,174.0,330.0,,8.6

Mercedes Benz,V-Class / Viano,Viano,2.2 CDI,2003.0,Diesel,,2148.0,150.0,,13.4,174.0,330.0,227.0,8.6

Mercedes Benz,V-Class / Viano,Viano,3.0 Ambiente Extra Long,2003.0,Petrol,,3199.0,190.0,,12.5,181.0,270.0,,12.5

Mercedes Benz,V-Class / Viano,Viano,3.0 Ambiente Long,2003.0,Petrol,,3199.0,190.0,,12.5,181.0,270.0,,12.5

Mercedes Benz,V-Class / Viano,Viano,3.0 Ambiente Small,2003.0,Petrol,,3199.0,190.0,,12.5,181.0,270.0,,12.5

Mercedes Benz,V-Class / Viano,Viano,3.0 CDI,2006.0,Diesel,,2987.0,204.0,,8.8,198.0,440.0,244.0,9.2

Mercedes Benz,V-Class / Viano,Viano,3.0 Extra Long,2003.0,Petrol,,3199.0,190.0,,9.6,181.0,270.0,,12.5

Mercedes Benz,V-Class / Viano,Viano,3.0 Fun Long,2003.0,Petrol,,3199.0,190.0,,12.5,181.0,270.0,,12.5

Mercedes Benz,V-Class / Viano,Viano,3.0 Fun Small,2003.0,Petrol,,3199.0,190.0,,12.5,181.0,270.0,,12.5

Mercedes Benz,V-Class / Viano,Viano,3.0 Long,2003.0,Petrol,,3199.0,190.0,,9.6,181.0,270.0,,12.5

Mercedes Benz,V-Class / Viano,Viano,3.0 Marco Polo,2003.0,Petrol,,3199.0,190.0,,12.5,181.0,270.0,,12.5

Mercedes Benz,V-Class / Viano,Viano,3.0 Small,2003.0,Petrol,,3199.0,190.0,,9.6,181.0,270.0,299.0,12.5

Mercedes Benz,V-Class / Viano,Viano,3.0 Trend Extra Long,2003.0,Petrol,,3199.0,190.0,,12.5,181.0,270.0,,12.5

Mercedes Benz,V-Class / Viano,Viano,3.0 Trend Long,2003.0,Petrol,,3199.0,190.0,,12.5,181.0,270.0,,12.5

Mercedes Benz,V-Class / Viano,Viano,3.0 Trend Small,2003.0,Petrol,,3199.0,190.0,,12.5,181.0,270.0,,12.5

Mercedes Benz,V-Class / Viano,Viano,3.2 Ambiente Extra Long,2003.0,Petrol,,3199.0,218.0,,8.2,191.0,305.0,,12.5

Mercedes Benz,V-Class / Viano,Viano,3.2 Ambiente Long,2003.0,Petrol,,3199.0,218.0,,8.2,191.0,305.0,,12.5

Mercedes Benz,V-Class / Viano,Viano,3.2 Ambiente Small,2003.0,Petrol,,3199.0,218.0,,8.2,191.0,305.0,,12.5

Mercedes Benz,V-Class / Viano,Viano,3.2 Extra Long,2003.0,Petrol,,3199.0,218.0,,8.2,191.0,305.0,,12.5

Mercedes Benz,V-Class / Viano,Viano,3.2 Fun Long,2003.0,Petrol,,3199.0,218.0,,8.2,191.0,305.0,,12.5

Mercedes Benz,V-Class / Viano,Viano,3.2 Fun Small,2003.0,Petrol,,3199.0,218.0,,8.2,191.0,305.0,,12.5

Mercedes Benz,V-Class / Viano,Viano,3.2 Long,2003.0,Petrol,,3199.0,218.0,,8.2,191.0,305.0,,12.5

Mercedes Benz,V-Class / Viano,Viano,3.2 Marco Polo,2003.0,Petrol,,3199.0,218.0,,8.2,191.0,305.0,,12.5

Mercedes Benz,V-Class / Viano,Viano,3.2 Small,2003.0,Petrol,,3199.0,218.0,,8.2,191.0,305.0,,12.5

Mercedes Benz,V-Class / Viano,Viano,3.2 Trend Extra Long,2003.0,Petrol,,3199.0,218.0,,8.2,191.0,305.0,,12.5

Mercedes Benz,V-Class / Viano,Viano,3.2 Trend Long,2003.0,Petrol,,3199.0,218.0,,8.2,191.0,305.0,,12.5

Mercedes Benz,V-Class / Viano,Viano,3.2 Trend Small,2003.0,Petrol,,3199.0,218.0,,8.2,191.0,305.0,299.0,12.5

Mercedes Benz,V-Class / Viano,Viano,3.5 Ambiente Extra Long,2004.0,Petrol,,3724.0,231.0,,10.0,199.0,345.0,,12.9

Mercedes Benz,V-Class / Viano,Viano,3.5 Ambiente Long,2004.0,Petrol,,3724.0,231.0,,10.0,199.0,345.0,,12.9

Mercedes Benz,V-Class / Viano,Viano,3.5 Ambiente Small,2004.0,Petrol,,3724.0,231.0,,10.0,199.0,345.0,,12.9

Mercedes Benz,V-Class / Viano,Viano,3.5 Fun Long,2004.0,Petrol,,3724.0,231.0,,10.0,199.0,345.0,,12.9

Mercedes Benz,V-Class / Viano,Viano,3.5 Fun Small,2004.0,Petrol,,3724.0,231.0,,10.0,199.0,345.0,,12.9

Mercedes Benz,V-Class / Viano,Viano,3.5 Marco Polo,2004.0,Petrol,,3724.0,231.0,,10.0,199.0,345.0,,12.9

Mercedes Benz,V-Class / Viano,Viano,3.5 Trend Extra Long,2004.0,Petrol,,3724.0,231.0,,10.0,199.0,345.0,,12.9

Mercedes Benz,V-Class / Viano,Viano,3.5 Trend Long,2004.0,Petrol,,3724.0,231.0,,10.0,199.0,345.0,,12.9

Mercedes Benz,V-Class / Viano,Viano,3.5 Trend Small,2004.0,Petrol,,3724.0,231.0,,10.0,199.0,345.0,,12.9

Mercedes Benz,V-Class / Viano,Viano,3.5,2007.0,Petrol,,3498.0,231.0,,,199.0,345.0,309.0,12.9

Mercedes Benz,Viano Marco Polo,,200 CDI,2015.0,Diesel,,2143.0,136.0,,14.4,183.0,330.0,176.0,6.7

Mercedes Benz,Viano Marco Polo,,220 CDI,2015.0,Diesel,,2143.0,163.0,,12.3,194.0,380.0,164.0,6.3

Mercedes Benz,Viano Marco Polo,,250 BlueTec,2015.0,Diesel,,2143.0,190.0,,9.8,200.0,440.0,159.0,6.1

Mercedes Benz,Viano Marco Polo,,Activity 160 CDI,2015.0,Diesel,,1598.0,88.0,,19.9,156.0,230.0,169.0,6.4

Mercedes Benz,Viano Marco Polo,,Activity 180 CDI,2015.0,Diesel,,1598.0,114.0,,15.1,169.0,270.0,169.0,6.4

Mercedes Benz,Viano Marco Polo,,Activity 200 CDI,2015.0,Diesel,,2143.0,136.0,,13.2,184.0,330.0,168.0,6.4

Mercedes Benz,Viano Marco Polo,,Activity 220 CDI,2015.0,Diesel,,2143.0,163.0,,11.3,194.0,380.0,157.0,6.0

Mercedes Benz,Viano Marco Polo,,Activity 250 BlueTec,2015.0,Diesel,,2143.0,190.0,,9.2,200.0,440.0,158.0,6.0

Vauxhall,Viceroy,,Vauxhall Viceroy,1980.0,Petrol,,2490.0,116.0,,,,,,

Vauxhall,Victor (FE),,2000 SL Saloon 108hp,1972.0,Petrol,,1975.0,110.0,,,157.0,,,

Vauxhall,Victor (FE),,2000 SL Saloon,1972.0,Petrol,,1975.0,100.0,,,,,,

Vauxhall,Victor (FE),,3300,1973.0,Petrol,,3294.0,142.0,,,,,,

Vauxhall,Victor (FE),,SL Super Saloon 83hp,1972.0,Petrol,,1597.0,84.0,,,154.0,,,

Vauxhall,Victor (FE),,SL Super Saloon,1972.0,Petrol,,1597.0,80.0,,,,,,

Vauxhall,Victor,,1500,1959.0,Petrol,,1508.0,51.0,,,,,,

Renault,Victoria,,Rothschild DG,1913.0,Petrol,,2614.0,0.0,,,,,,

Acura,Vigor,,2.5i Auto,1993.0,Petrol,,2451.0,176.0,,,,231.0,,

Acura,Vigor,,2.5i,1993.0,Petrol,,2451.0,176.0,,,,231.0,,

Toyota,Vios,,1.5 Automatic,2010.0,Petrol,,1497.0,109.0,,,,,,

Toyota,Vios,,1.5,2010.0,Petrol,,1497.0,109.0,,,,,,

Dodge,Viper I,,GTS,1996.0,Petrol,,7986.0,456.0,,,285.0,,,

Dodge,Viper I,,Prototype,1989.0,Petrol,,7994.0,406.0,,,257.0,,,

Dodge,Viper II (ZB Phase I),,SRT-10 Coupe,2006.0,Petrol,,8285.0,517.0,,,,,,

Dodge,Viper II (ZB Phase I),,SRT-10 Roadster,2005.0,Petrol,,8277.0,506.0,,3.9,306.0,712.0,463.0,19.4

Dodge,Viper II (ZB Phase I),,SRT-10,2006.0,Petrol,,8285.0,517.0,,,,,,

Dodge,Viper II (ZB Phase II),,SRT-10 Convertible,2007.0,Petrol,,8382.0,608.0,,,,,,

Dodge,Viper II (ZB Phase II),,SRT-10,2007.0,Petrol,,8382.0,608.0,,,325.0,,,

Dodge,Viper II (ZB Phase II),,SRT10 ACR,2007.0,Petrol,,8382.0,608.0,,,,,,

Aston Martin,Virage,,5.3 V8,1989.0,Petrol,,5341.0,330.0,,6.5,250.0,475.0,,

Aston Martin,Virage II,, Coupe Touchtronic II,2011.0,Petrol,,5935.0,496.0,,4.6,299.0,,349.0,15.0

Aston Martin,Virage II,, Volante Touchtronic II,2011.0,Petrol,,5935.0,496.0,,4.6,299.0,,349.0,15.0

Citroen,Visa,,Citroen Visa,1978.0,Petrol,,652.0,34.5,,26.2,125.0,47.0,,5.2

Citroen,Visa,,1000 PISTES Evolution,1983.0,Petrol,,1434.0,145.0,,,,150.0,,

Citroen,Visa,,1000 PISTES,1983.0,Petrol,,1434.0,112.0,,,180.0,131.0,,

Citroen,Visa,,11 E - 11RE - Super E - L,1982.0,Petrol,,1124.0,50.0,,16.6,143.0,,,4.8

Citroen,Visa,,14 TRS,1985.0,Petrol,,1360.0,60.0,,,156.0,105.0,,5.0

Citroen,Visa,,17 D - 17 RD,1984.0,Diesel,,1769.0,60.0,,15.9,152.0,112.0,,4.3

Citroen,Visa,,Chrono,1983.0,Petrol,,1360.0,80.0,,10.9,168.0,109.0,,7.5

Citroen,Visa,,Club,1978.0,Petrol,,652.0,34.5,,26.2,125.0,47.0,,5.2

Citroen,Visa,,Decouvrable,1983.0,Petrol,,1124.0,50.0,,,140.0,,,5.8

Citroen,Visa,,GT,1982.0,Petrol,,1360.0,80.0,,,168.0,108.0,,5.6

Citroen,Visa,,GTI,1985.0,Petrol,,1580.0,105.0,,9.1,188.0,132.0,,7.4

Alfa Romeo,Concepts,Visconti,Concept,2004.0,Petrol,,3175.0,405.0,,,,,,

Mercedes Benz,Vision Concept,,B,2004.0,Diesel,,,140.0,,,,,,

Mercedes Benz,Vision Concept,,CLS,2003.0,Diesel,,,265.0,,6.4,250.0,,,

Mercedes Benz,Vision Concept,,GST,2002.0,Petrol,,5439.0,360.0,,,,,,

Mercedes Benz,Vision Concept,,R,2004.0,Diesel,,3000.0,218.0,,,,,,

Mercedes Benz,Vision Concept,,SLA,1999.0,Petrol,,1898.0,125.0,,7.9,209.0,,,

Mercedes Benz,Vision Concept,,SLR,1999.0,Petrol,,5496.0,558.0,,4.2,320.0,,,

Toyota,Vista,,1800 VL Liftback,1984.0,Petrol,,1832.0,100.0,,,,,,

Toyota,Vista,,Ardeo 180,2002.0,Petrol,,1794.0,136.0,,,,,168.0,

Toyota,Vista,,Ardeo 200 4WD,2002.0,Petrol,,1998.0,135.0,,,,,193.0,

Toyota,Vista,,Ardeo 200,2002.0,Petrol,,1998.0,152.0,,,,,155.0,

Toyota,Vista,,N180,1998.0,Petrol,,1794.0,136.0,,,,,,

Toyota,Vista,,N200 4WD,1998.0,Petrol,,1998.0,150.0,,,,,,

Toyota,Vista,,N200,1998.0,Petrol,,1998.0,152.0,,,,,,

Suzuki,Vitara 2019,,1.0 Boosterjet Allgrip Auto,2018.0,Petrol,,998.0,112.0,,12.5,165.0,160.0,135.0,6.0

Suzuki,Vitara 2019,,1.0 Boosterjet Allgrip,2018.0,Petrol,,998.0,112.0,,11.5,170.0,170.0,129.0,5.7

Suzuki,Vitara 2019,,1.0 Boosterjet Auto,2018.0,Petrol,,998.0,112.0,,12.5,170.0,160.0,129.0,5.7

Suzuki,Vitara 2019,,1.0 Boosterjet,2018.0,Petrol,,998.0,112.0,,11.5,180.0,170.0,121.0,5.3

Suzuki,Vitara 2019,,1.4 Boosterjet Allgrip Auto,2018.0,Petrol,,1373.0,140.0,,10.2,200.0,220.0,143.0,6.3

Suzuki,Vitara 2019,,1.4 Boosterjet Allgrip,2018.0,Petrol,,1373.0,140.0,,10.2,200.0,220.0,139.0,6.1

Suzuki,Vitara 2019,,1.4 Boosterjet Auto,2018.0,Petrol,,1373.0,140.0,,9.5,200.0,220.0,133.0,5.9

Suzuki,Vitara 2019,,1.4 Boosterjet Smart Hybrid Allgrip Auto,2021.0,Petrol,,1373.0,129.0,,10.2,190.0,235.0,141.0,

